tissue	ontologyId	gencodeId	geneSymbol	mean_tpm	freq	freq_log
Brain Frontal Cortex BA9	UBERON:0009834	ENSG00000132703.4	APCS	0.0331997026022305	1.83139013729248e-05	-0.000288200395839876
Vagina	UBERON:0000996	ENSG00000132703.4	APCS	0.142618	7.86721500881247e-05	-0.00107259937346725
Prostate	UBERON:0002367	ENSG00000132703.4	APCS	0.121628510638298	6.70937500450942e-05	-0.000930151660393549
Esophagus Mucosa	UBERON:0006920	ENSG00000132703.4	APCS	0.134185	7.40202671442245e-05	-0.00101568538984921
Liver	UBERON:0001114	ENSG00000132703.4	APCS	1788.66145419847	0.986676593287984	-0.0190929916082305
Pituitary	UBERON:0000007	ENSG00000132703.4	APCS	0.149355782747604	8.23889029214324e-05	-0.0011177859362912
Thyroid	UBERON:0002046	ENSG00000132703.4	APCS	0.175631578947369	9.68833803528426e-05	-0.001291784017953
Esophagus Muscularis	UBERON:0004648	ENSG00000132703.4	APCS	0.235925365418895	0.000130143149937813	-0.00167983741423421
Brain Spinal cord cervical c-1	UBERON:0006469	ENSG00000132703.4	APCS	0.0250835784313726	1.38368161599531e-05	-0.00022334182706292
Brain Putamen basal ganglia	UBERON:0001874	ENSG00000132703.4	APCS	0.0305130708661418	1.68318788009276e-05	-0.000266927411635726
Adipose Visceral Omentum	UBERON:0010414	ENSG00000132703.4	APCS	0.645509761499151	0.000356081566422266	-0.00407909403178895
Nerve Tibial	UBERON:0001323	ENSG00000132703.4	APCS	0.0690105820895523	3.80682022733323e-05	-0.000558881334495953
Ovary	UBERON:0000992	ENSG00000132703.4	APCS	0.187323056994819	0.000103332732578375	-0.00136816826782341
Cervix Ectocervix	UBERON:0012249	ENSG00000132703.4	APCS	0.159308333333333	8.78790132401871e-05	-0.00118409252841846
Testis	UBERON:0000473	ENSG00000132703.4	APCS	0.150794903381643	8.31827628445557e-05	-0.0011274055871462
Skin Sun Exposed Lower leg	UBERON:0004264	ENSG00000132703.4	APCS	0.125936352785146	6.94700784463673e-05	-0.000959607474122604
Adipose Subcutaneous	UBERON:0002190	ENSG00000132703.4	APCS	0.161794523809524	8.92504667053216e-05	-0.00120057771095356
Small Intestine Terminal Ileum	UBERON:0001211	ENSG00000132703.4	APCS	0.148750821256039	8.20551889353861e-05	-0.00111373884623781
Artery Coronary	UBERON:0001621	ENSG00000132703.4	APCS	0.266091791044776	0.000146783809352905	-0.00186914789582692
Brain Cerebellum	UBERON:0002037	ENSG00000132703.4	APCS	0.332802969924812	0.000183583595336483	-0.00227850652968856
Esophagus Gastroesophageal Junction	UBERON:0004550	ENSG00000132703.4	APCS	0.0935122828784119	5.15840381557279e-05	-0.000734696793118569
Muscle Skeletal	UBERON:0011907	ENSG00000132703.4	APCS	0.0569620048899756	3.1421863986486e-05	-0.000470004210357772
Brain Nucleus accumbens basal ganglia	UBERON:0001882	ENSG00000132703.4	APCS	0.0270458596491228	1.49192663589319e-05	-0.000239192599019976
Bladder	UBERON:0001255	ENSG00000132703.4	APCS	0.0499316883116883	2.75437411617791e-05	-0.000417230275953298
Cervix Endocervix	UBERON:0000458	ENSG00000132703.4	APCS	0.0530708695652174	2.92754029347072e-05	-0.000440886146785343
Spleen	UBERON:0002106	ENSG00000132703.4	APCS	2.91856873646209	0.00160996562620044	-0.0149384756354744
Brain Substantia nigra	UBERON:0002038	ENSG00000132703.4	APCS	0.0279565027322404	1.54216030156775e-05	-0.000246509508638092
Brain Hypothalamus	UBERON:0001898	ENSG00000132703.4	APCS	0.0352897276264591	1.94668186932774e-05	-0.00030462891334448
Brain Caudate basal ganglia	UBERON:0001873	ENSG00000132703.4	APCS	0.0209234	1.15419432691096e-05	-0.000189319659927349
Breast Mammary Tissue	UBERON:0008367	ENSG00000132703.4	APCS	0.224092451361867	0.000123615777581768	-0.00160476141885306
Minor Salivary Gland	UBERON:0006330	ENSG00000132703.4	APCS	0.108086906077348	5.96238153492418e-05	-0.000836745824643694
Heart Atrial Appendage	UBERON:0006631	ENSG00000132703.4	APCS	0.169240368763557	9.33578068149611e-05	-0.00124976880512601
Adrenal Gland	UBERON:0002369	ENSG00000132703.4	APCS	0.168980372881356	9.32143856825178e-05	-0.00124805559903853
Colon Transverse	UBERON:0001157	ENSG00000132703.4	APCS	0.106443402922756	5.8717212207644e-05	-0.000825320738306312
Stomach	UBERON:0000945	ENSG00000132703.4	APCS	0.113575995085995	6.26517531574803e-05	-0.000874761670549555
Artery Tibial	UBERON:0007610	ENSG00000132703.4	APCS	0.0902247612156295	4.97705475888122e-05	-0.000711437538056829
Brain Cerebellar Hemisphere	UBERON:0002037	ENSG00000132703.4	APCS	0.111855090252708	6.17024530457708e-05	-0.000862866393310664
Artery Aorta	UBERON:0001496	ENSG00000132703.4	APCS	0.183743538135593	0.000101358168042789	-0.00134484551568091
Heart Left Ventricle	UBERON:0006566	ENSG00000132703.4	APCS	0.0538000884955753	2.96776608624317e-05	-0.000446359827222681
Brain Anterior cingulate cortex BA24	UBERON:0009835	ENSG00000132703.4	APCS	0.0305952360515022	1.68772034569646e-05	-0.000267580712549001
Cells EBV-transformed lymphocytes	EFO:0000572	ENSG00000132703.4	APCS	0.100664617737003	5.55294697385268e-05	-0.000784986066077434
Colon Sigmoid	UBERON:0001159	ENSG00000132703.4	APCS	0.133443723150358	7.36113577248534e-05	-0.00101066274834329
Fallopian Tube	UBERON:0003889	ENSG00000132703.4	APCS	0.138433103448276	7.63636419782051e-05	-0.00104440678896607
Cells Cultured fibroblasts	EFO:0002009	ENSG00000132703.4	APCS	0.158353343558282	8.73522136853242e-05	-0.00117775209560833
Brain Hippocampus	UBERON:0001954	ENSG00000132703.4	APCS	0.0507801176470588	2.80117589436259e-05	-0.000423638858767733
Pancreas	UBERON:0001150	ENSG00000132703.4	APCS	6.9691694198895	0.0038443923108662	-0.0308436699115121
Lung	UBERON:0008952	ENSG00000132703.4	APCS	0.197733228476821	0.000109075279615041	-0.00143569117413196
Brain Amygdala	UBERON:0001876	ENSG00000117560.8	FASLG	0.0487388397790055	0.0016663227772355	-0.0153786868673395
Brain Cortex	UBERON:0001870	ENSG00000117560.8	FASLG	0.0368733703703704	0.00126065653594109	-0.0121421508572069
Kidney Medulla	UBERON:0001293	ENSG00000117560.8	FASLG	0.237	0.00810274721342314	-0.0562928084485464
Uterus	UBERON:0000995	ENSG00000117560.8	FASLG	0.362501960784314	0.0123935095046646	-0.0785038529554837
Skin Not Sun Exposed Suprapubic	UBERON:0036149	ENSG00000117560.8	FASLG	0.125107726574501	0.00427728389400523	-0.0336583290046477
Whole Blood	UBERON:0013756	ENSG00000117560.8	FASLG	4.79683090909091	0.163997925240077	-0.427747675698331
Kidney Cortex	UBERON:0001225	ENSG00000117560.8	FASLG	0.323466442307692	0.0110589317048293	-0.0718680619628848
Brain Frontal Cortex BA9	UBERON:0009834	ENSG00000117560.8	FASLG	0.0364944237918216	0.00124770080457665	-0.0120359611125593
Vagina	UBERON:0000996	ENSG00000117560.8	FASLG	0.526791647058824	0.0180103778492003	-0.104370639264783
Prostate	UBERON:0002367	ENSG00000117560.8	FASLG	0.50901	0.0174024445531836	-0.101709739432292
Esophagus Mucosa	UBERON:0006920	ENSG00000117560.8	FASLG	0.392579185667752	0.0134218139355161	-0.0834739723623855
Liver	UBERON:0001114	ENSG00000117560.8	FASLG	0.583142557251908	0.0199369482312293	-0.112612089616474
Pituitary	UBERON:0000007	ENSG00000117560.8	FASLG	0.289694089456869	0.0099042952577713	-0.0659401232819057
Thyroid	UBERON:0002046	ENSG00000117560.8	FASLG	0.753652894736842	0.0257664932182162	-0.13600482683121
Esophagus Muscularis	UBERON:0004648	ENSG00000117560.8	FASLG	0.145855543672014	0.00498662700443346	-0.0381363270245624
Brain Spinal cord cervical c-1	UBERON:0006469	ENSG00000117560.8	FASLG	0.301524705882353	0.0103087699171581	-0.0680377164595992
Brain Putamen basal ganglia	UBERON:0001874	ENSG00000117560.8	FASLG	0.0798904330708661	0.00273135858204274	-0.0232607018780625
Adipose Visceral Omentum	UBERON:0010414	ENSG00000117560.8	FASLG	0.49423402044293	0.0168972714427125	-0.0994753503385614
Nerve Tibial	UBERON:0001323	ENSG00000117560.8	FASLG	0.200768626865672	0.00686403979695616	-0.0493299757943736
Ovary	UBERON:0000992	ENSG00000117560.8	FASLG	0.126741917098446	0.00433315491811534	-0.0340168540705872
Cervix Ectocervix	UBERON:0012249	ENSG00000117560.8	FASLG	0.914252083333333	0.0312571878506138	-0.156275568184131
Testis	UBERON:0000473	ENSG00000117560.8	FASLG	0.090101231884058	0.00308045361001917	-0.0256991200489448
Skin Sun Exposed Lower leg	UBERON:0004264	ENSG00000117560.8	FASLG	0.101928978779841	0.00348483016360937	-0.0284525786811613
Adipose Subcutaneous	UBERON:0002190	ENSG00000117560.8	FASLG	0.212943221288515	0.00728027465364078	-0.0517029919721482
Small Intestine Terminal Ileum	UBERON:0001211	ENSG00000117560.8	FASLG	1.30586256038647	0.0446458827944519	-0.200251475168464
Artery Coronary	UBERON:0001621	ENSG00000117560.8	FASLG	0.408428171641791	0.0139636718550803	-0.0860466291386616
Brain Cerebellum	UBERON:0002037	ENSG00000117560.8	FASLG	0.0306056015037594	0.00104636899704525	-0.0103594638582782
Esophagus Gastroesophageal Junction	UBERON:0004550	ENSG00000117560.8	FASLG	0.106551786600496	0.00364287844709885	-0.0295098852083923
Muscle Skeletal	UBERON:0011907	ENSG00000117560.8	FASLG	0.0296500122249389	0.00101369853980416	-0.0100824034149484
Brain Nucleus accumbens basal ganglia	UBERON:0001882	ENSG00000117560.8	FASLG	0.073758947368421	0.00252173040191771	-0.0217659887424306
Bladder	UBERON:0001255	ENSG00000117560.8	FASLG	0.471325454545455	0.0161140549090024	-0.0959678439962346
Cervix Endocervix	UBERON:0000458	ENSG00000117560.8	FASLG	0.525018695652174	0.0179497627560789	-0.104106674889698
Spleen	UBERON:0002106	ENSG00000117560.8	FASLG	8.42549581227437	0.288057648584871	-0.5172278246627
Brain Substantia nigra	UBERON:0002038	ENSG00000117560.8	FASLG	0.108254371584699	0.00370108779619745	-0.0298967762620914
Brain Hypothalamus	UBERON:0001898	ENSG00000117560.8	FASLG	0.0923445525291829	0.00315715006616305	-0.0262269553150839
Brain Caudate basal ganglia	UBERON:0001873	ENSG00000117560.8	FASLG	0.134239633333333	0.00458949288996882	-0.0356486543953663
Breast Mammary Tissue	UBERON:0008367	ENSG00000117560.8	FASLG	0.221668677042802	0.00757858757473314	-0.0533824741565105
Minor Salivary Gland	UBERON:0006330	ENSG00000117560.8	FASLG	0.330911602209945	0.0113134728383798	-0.0731508148661927
Heart Atrial Appendage	UBERON:0006631	ENSG00000117560.8	FASLG	0.121057678958785	0.00413881759850958	-0.0327652210895495
Adrenal Gland	UBERON:0002369	ENSG00000117560.8	FASLG	0.181923661016949	0.00621975290025662	-0.0455841150814547
Colon Transverse	UBERON:0001157	ENSG00000117560.8	FASLG	0.547746576200418	0.0187268018732911	-0.107468465145901
Stomach	UBERON:0000945	ENSG00000117560.8	FASLG	0.508305085995086	0.0173783443844535	-0.10160362950778
Artery Tibial	UBERON:0007610	ENSG00000117560.8	FASLG	0.0868712879884225	0.0029700256821716	-0.0249342829786809
Brain Cerebellar Hemisphere	UBERON:0002037	ENSG00000117560.8	FASLG	0.0252064981949458	0.000861780097085455	-0.00877325972313671
Artery Aorta	UBERON:0001496	ENSG00000117560.8	FASLG	0.37694343220339	0.0128872461810303	-0.0809049997188862
Heart Left Ventricle	UBERON:0006566	ENSG00000117560.8	FASLG	0.0862563053097345	0.00294900015817986	-0.0247879930065967
Brain Anterior cingulate cortex BA24	UBERON:0009835	ENSG00000117560.8	FASLG	0.0271325321888412	0.000927628901207792	-0.0093450862479981
Cells EBV-transformed lymphocytes	EFO:0000572	ENSG00000117560.8	FASLG	0.16954006116208	0.00579637239723472	-0.0430707218030592
Colon Sigmoid	UBERON:0001159	ENSG00000117560.8	FASLG	0.116551551312649	0.00398475847096503	-0.0317636733382146
Fallopian Tube	UBERON:0003889	ENSG00000117560.8	FASLG	0.581854137931034	0.0198928987119806	-0.112426759567252
Cells Cultured fibroblasts	EFO:0002009	ENSG00000117560.8	FASLG	0.0226911349693252	0.000775782829713535	-0.00801543438227433
Brain Hippocampus	UBERON:0001954	ENSG00000117560.8	FASLG	0.0521119607843137	0.00178164575962495	-0.0162710113262628
Pancreas	UBERON:0001150	ENSG00000117560.8	FASLG	0.0845867955801105	0.00289192161257018	-0.024389760780268
Lung	UBERON:0008952	ENSG00000117560.8	FASLG	2.30631960264901	0.0788503153317612	-0.288965878212897
Brain Amygdala	UBERON:0001876	ENSG00000116701.15	NCF2	1.97187226519337	0.00135931180469039	-0.0129446010678617
Brain Cortex	UBERON:0001870	ENSG00000116701.15	NCF2	1.30465555555556	0.000899365404659036	-0.00910050314426895
Kidney Medulla	UBERON:0001293	ENSG00000116701.15	NCF2	2.52781454545455	0.00174255108323027	-0.0159697546178585
Uterus	UBERON:0000995	ENSG00000116701.15	NCF2	4.95639954248366	0.00341669819378458	-0.027993628324539
Skin Not Sun Exposed Suprapubic	UBERON:0036149	ENSG00000116701.15	NCF2	17.1238077265745	0.0118043112603435	-0.0756012110475929
Whole Blood	UBERON:0013756	ENSG00000116701.15	NCF2	824.825288169365	0.56859400621765	-0.463136423187659
Kidney Cortex	UBERON:0001225	ENSG00000116701.15	NCF2	3.90359230769231	0.00269094464089154	-0.0229744015651491
Brain Frontal Cortex BA9	UBERON:0009834	ENSG00000116701.15	NCF2	1.59066204460967	0.0010965242184685	-0.0107819544422687
Vagina	UBERON:0000996	ENSG00000116701.15	NCF2	10.0920467058824	0.00695696088582461	-0.0498628141181462
Prostate	UBERON:0002367	ENSG00000116701.15	NCF2	5.26080294326241	0.00362653893416635	-0.0294010436161581
Esophagus Mucosa	UBERON:0006920	ENSG00000116701.15	NCF2	8.91691990228013	0.00614688623528028	-0.0451545867839094
Liver	UBERON:0001114	ENSG00000116701.15	NCF2	3.83316687022901	0.00264239680633646	-0.02262932018434
Pituitary	UBERON:0000007	ENSG00000116701.15	NCF2	4.48737690095847	0.00309337704132152	-0.0257882519774591
Thyroid	UBERON:0002046	ENSG00000116701.15	NCF2	5.83558255847953	0.00402276374540351	-0.0320115338097788
Esophagus Muscularis	UBERON:0004648	ENSG00000116701.15	NCF2	5.56267843137255	0.00383463705582361	-0.0307794592067002
Brain Spinal cord cervical c-1	UBERON:0006469	ENSG00000116701.15	NCF2	8.66080397058824	0.00597033250233149	-0.0441086553505789
Brain Putamen basal ganglia	UBERON:0001874	ENSG00000116701.15	NCF2	1.69075830708661	0.00116552566120493	-0.0113578185615822
Adipose Visceral Omentum	UBERON:0010414	ENSG00000116701.15	NCF2	22.8890272913118	0.0157785702168236	-0.0944487810843522
Nerve Tibial	UBERON:0001323	ENSG00000116701.15	NCF2	11.3522622835821	0.00782569155436717	-0.0547607934321074
Ovary	UBERON:0000992	ENSG00000116701.15	NCF2	3.45760512953368	0.00238350300447695	-0.0207667486309007
Cervix Ectocervix	UBERON:0012249	ENSG00000116701.15	NCF2	7.79829	0.00537575777118581	-0.040529537394399
Testis	UBERON:0000473	ENSG00000116701.15	NCF2	2.10842224637681	0.00145344264908091	-0.0137006011793375
Skin Sun Exposed Lower leg	UBERON:0004264	ENSG00000116701.15	NCF2	18.9570927718833	0.0130680878484311	-0.0817775864015084
Adipose Subcutaneous	UBERON:0002190	ENSG00000116701.15	NCF2	21.0314853081232	0.0144980720882044	-0.0885541535961162
Small Intestine Terminal Ileum	UBERON:0001211	ENSG00000116701.15	NCF2	10.6505553623188	0.0073419692979397	-0.0520517518397371
Artery Coronary	UBERON:0001621	ENSG00000116701.15	NCF2	19.1767948507463	0.0132195396613021	-0.0825055827322114
Brain Cerebellum	UBERON:0002037	ENSG00000116701.15	NCF2	0.821414586466165	0.00056624283612957	-0.00610766028272476
Esophagus Gastroesophageal Junction	UBERON:0004550	ENSG00000116701.15	NCF2	6.02909722084367	0.00415616324068291	-0.0328774621667668
Muscle Skeletal	UBERON:0011907	ENSG00000116701.15	NCF2	1.34920118581907	0.000930072972351628	-0.00936617753264479
Brain Nucleus accumbens basal ganglia	UBERON:0001882	ENSG00000116701.15	NCF2	1.81864943859649	0.00125368752028942	-0.0120850543460618
Bladder	UBERON:0001255	ENSG00000116701.15	NCF2	7.48955220779221	0.00516292911442647	-0.0392258418138481
Cervix Endocervix	UBERON:0000458	ENSG00000116701.15	NCF2	5.07282304347826	0.00349695483212713	-0.0285340503189935
Spleen	UBERON:0002106	ENSG00000116701.15	NCF2	121.633247292419	0.0838479813352396	-0.29984710073759
Brain Substantia nigra	UBERON:0002038	ENSG00000116701.15	NCF2	4.2078687431694	0.00290069785763581	-0.0244510968503592
Brain Hypothalamus	UBERON:0001898	ENSG00000116701.15	NCF2	2.31913498054475	0.00159869764962476	-0.0148501220811159
Brain Caudate basal ganglia	UBERON:0001873	ENSG00000116701.15	NCF2	2.16552583333333	0.0014928070547832	-0.0140141092443182
Breast Mammary Tissue	UBERON:0008367	ENSG00000116701.15	NCF2	9.58587153696498	0.00660802860735217	-0.0478524644013404
Minor Salivary Gland	UBERON:0006330	ENSG00000116701.15	NCF2	9.4585591160221	0.00652026568288384	-0.0473426941206775
Heart Atrial Appendage	UBERON:0006631	ENSG00000116701.15	NCF2	3.97732182212581	0.00274177014368531	-0.0233343191602337
Adrenal Gland	UBERON:0002369	ENSG00000116701.15	NCF2	5.97597640677966	0.00411954436282426	-0.0326403838147204
Colon Transverse	UBERON:0001157	ENSG00000116701.15	NCF2	7.1787351565762	0.00494866711872081	-0.0379005760126487
Stomach	UBERON:0000945	ENSG00000116701.15	NCF2	4.86420282555283	0.00335314230941522	-0.0275637370476985
Artery Tibial	UBERON:0007610	ENSG00000116701.15	NCF2	10.5166768885673	0.00724968005944455	-0.0515297613410607
Brain Cerebellar Hemisphere	UBERON:0002037	ENSG00000116701.15	NCF2	0.872815523465704	0.000601676115287117	-0.00643716747236668
Artery Aorta	UBERON:0001496	ENSG00000116701.15	NCF2	12.7071790042373	0.00875970453546582	-0.0598717227152092
Heart Left Ventricle	UBERON:0006566	ENSG00000116701.15	NCF2	2.56593157079646	0.00176882708671261	-0.0161723705972644
Brain Anterior cingulate cortex BA24	UBERON:0009835	ENSG00000116701.15	NCF2	1.53446042918455	0.0010577815876001	-0.0104558986320083
Cells EBV-transformed lymphocytes	EFO:0000572	ENSG00000116701.15	NCF2	76.3856889908257	0.0526565389591582	-0.223645142384821
Colon Sigmoid	UBERON:0001159	ENSG00000116701.15	NCF2	6.52932627684964	0.00450099656121819	-0.0350876979323985
Fallopian Tube	UBERON:0003889	ENSG00000116701.15	NCF2	11.5627927586207	0.0079708209144269	-0.05556503871899
Cells Cultured fibroblasts	EFO:0002009	ENSG00000116701.15	NCF2	0.178860460122699	0.000123297608637595	-0.00160108942703248
Brain Hippocampus	UBERON:0001954	ENSG00000116701.15	NCF2	2.10114176470588	0.00144842384291694	-0.0136605204471803
Pancreas	UBERON:0001150	ENSG00000116701.15	NCF2	2.54842400552486	0.0017567582318658	-0.0160793773036738
Lung	UBERON:0008952	ENSG00000116701.15	NCF2	99.2238958609272	0.0684000760758719	-0.264698599391606
Brain Amygdala	UBERON:0001876	ENSG00000116711.10	PLA2G4A	1.97892121546961	0.00423528006198628	-0.033388097293982
Brain Cortex	UBERON:0001870	ENSG00000116711.10	PLA2G4A	2.29842492592593	0.00491908075301335	-0.0377165378546858
Kidney Medulla	UBERON:0001293	ENSG00000116711.10	PLA2G4A	19.88017	0.0425474682729685	-0.193794480963799
Uterus	UBERON:0000995	ENSG00000116711.10	PLA2G4A	17.0565365359477	0.0365043380972076	-0.174336989645361
Skin Not Sun Exposed Suprapubic	UBERON:0036149	ENSG00000116711.10	PLA2G4A	12.6720991858679	0.0271207810628694	-0.141148951375646
Whole Blood	UBERON:0013756	ENSG00000116711.10	PLA2G4A	4.03624562889166	0.00863835836600872	-0.059216180837164
Kidney Cortex	UBERON:0001225	ENSG00000116711.10	PLA2G4A	8.30320971153846	0.0177704995362458	-0.103324294095614
Brain Frontal Cortex BA9	UBERON:0009834	ENSG00000116711.10	PLA2G4A	2.54158457249071	0.00543949015330928	-0.0409175466859837
Vagina	UBERON:0000996	ENSG00000116711.10	PLA2G4A	19.4694687647059	0.0416684869675599	-0.191045824011615
Prostate	UBERON:0002367	ENSG00000116711.10	PLA2G4A	13.6653679432624	0.0292465712820564	-0.149028497826498
Esophagus Mucosa	UBERON:0006920	ENSG00000116711.10	PLA2G4A	11.2817155211726	0.0241450869485396	-0.129710462189204
Liver	UBERON:0001114	ENSG00000116711.10	PLA2G4A	0.698234618320611	0.00149435921675139	-0.0140264401029041
Pituitary	UBERON:0000007	ENSG00000116711.10	PLA2G4A	4.45259926517572	0.00952943691966954	-0.0639748581095952
Thyroid	UBERON:0002046	ENSG00000116711.10	PLA2G4A	6.58258752923977	0.0140880301352739	-0.0866327393594211
Esophagus Muscularis	UBERON:0004648	ENSG00000116711.10	PLA2G4A	4.90049450980392	0.0104880207099707	-0.0689599291836569
Brain Spinal cord cervical c-1	UBERON:0006469	ENSG00000116711.10	PLA2G4A	6.56897769607843	0.0140589024193322	-0.0864956007220051
Brain Putamen basal ganglia	UBERON:0001874	ENSG00000116711.10	PLA2G4A	1.36775811023622	0.0029272709841199	-0.0246365799591873
