Adipose Subcutaneous	Adipose Visceral Omentum	Adrenal Gland	Artery Aorta	Artery Coronary	Artery Tibial	Bladder	Brain Amygdala	Brain Anterior cingulate cortex BA24	Brain Caudate basal ganglia	Brain Cerebellar Hemisphere	Brain Cerebellum	Brain Cortex	Brain Frontal Cortex BA9	Brain Hippocampus	Brain Hypothalamus	Brain Nucleus accumbens basal ganglia	Brain Putamen basal ganglia	Brain Spinal cord cervical c-1	Brain Substantia nigra	Breast Mammary Tissue	Cervix Ectocervix	Cervix Endocervix	Colon Sigmoid	Colon Transverse	Esophagus Gastroesophageal Junction	Esophagus Mucosa	Esophagus Muscularis	Fallopian Tube	Heart Atrial Appendage	Heart Left Ventricle	Kidney Cortex	Kidney Medulla	Liver	Lung	Minor Salivary Gland	Muscle Skeletal	Nerve Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin Not Sun Exposed Suprapubic	Skin Sun Exposed Lower leg	Small Intestine Terminal Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole Blood
Oxidative phosphorylation	2269.09592906309	2483.45275692809	3383.27106804604	1213.5852303842	1640.00155087742	1385.92902624241	2278.54715560477	4061.04078071864	3948.16677472776	4165.33161966592	2828.70987872326	2990.39040935585	3908.65883725152	3492.25433721495	4179.4509640357	3915.01318331726	3913.76331289631	4324.20357825567	3207.29665448346	3871.7873931274	2404.07879839422	1261.51615942786	1514.42277350097	2446.76611450041	2865.06477251846	2647.19183927095	1543.7867996547	2672.69786740868	1573.96132219249	3945.38684416292	4743.8815003908	4075.19770708022	3235.75978581411	3240.11748194827	1548.17064078766	1790.59205658366	3074.88499598703	1604.38232933003	1201.33155765602	912.112423074957	1702.5559362832	2430.9712922613	2142.41482495208	1969.21731184459	2610.27433097015	1544.01397269142	2909.95807167333	2024.82825027435	2019.04063112682	1479.65290451371	1358.22894115759	395.013637159068
Oxytocin signaling pathway	80.8316259277567	80.769804594092	47.8317670251468	154.922068878642	141.880218892059	186.579591674659	114.562277720907	43.0085500754703	54.9486508813712	43.5551234039216	69.9850581593167	63.9852838893803	57.9146381009441	69.5913278822558	44.2962614830194	59.6697256336309	50.719374456599	37.885367507591	46.0667014552095	35.9316973127612	74.973551316345	83.5410478458606	96.049401372549	159.5174846881	94.0468786833954	141.384254134027	69.6258531490707	153.79361084012	123.937078016678	259.830398488793	29.3646619013535	34.1787249239568	46.3947376827094	21.3253040884598	90.6570815007791	53.9085714917127	46.4535488015565	84.2084904342991	96.3541593081378	28.0832043704185	60.1307601309278	82.3184448771613	93.8823572566087	96.0364252765209	71.3594240620757	67.2966084667658	73.0339498895152	45.0011660561713	70.4917232947292	127.093608973472	86.8452913771626	67.4910415358256
PD-L1 expression and PD-1 checkpoint pathway in cancer	42.9280030939792	50.9499373056677	24.7829964696248	46.2151921681584	44.0912060959249	44.8201366680759	37.7548605209397	15.3826432025576	17.8606180117664	17.9304782917603	32.7738100547601	29.4320106931655	19.192797224303	22.8022727467524	15.8394654144085	16.2402849189	18.5578260134043	15.4949239878793	19.0946921403393	14.7420335912077	42.337539290867	38.3602899953183	35.9531748607719	34.3182144941139	29.3514150723652	32.8464168229849	30.4435853901475	30.9777471505538	57.7293948469585	18.6867668441834	11.3875227451029	18.1207729775281	25.0509214504597	15.7913151192212	56.8788890339683	27.5047186312	20.4301683643307	50.3252597422438	43.2987980829016	11.8706946564033	30.7241804505151	33.4026454673679	55.9465338473222	44.6064113390755	34.4943936633556	49.1096361233927	29.1198116442592	28.3286742930033	39.7597181426178	38.7158331027392	39.7031132590879	53.3638518889837
PI3K-Akt signaling pathway	58.3234549288375	57.5955649019729	31.5471861868194	86.463153858832	76.9297835963687	79.7107057813548	56.8860818330552	22.1480568526806	24.4801227874218	22.3688899829609	35.2644800120001	32.5443974512748	24.8806437886406	30.3733459859608	21.8612549185015	24.7648277291698	23.7273868591591	20.0120988566181	32.7959092495071	24.7494528126813	51.9120395192162	62.6482933880354	72.2290450230751	57.4374541790109	41.1817039665388	52.3338960723346	37.1428518418012	51.8707149970623	63.1976794644577	27.0706446454756	17.5442906490088	31.249758263859	39.7788362874556	30.9891355903237	63.6396797849532	34.0473394652613	22.9996196435986	61.9948717209205	73.1486518402466	28.2171302841137	435.808871164082	47.9979282894528	43.9524462925538	46.5021072322289	39.4894236495021	41.848154509711	34.4747046404403	27.5374452943082	50.7712617343347	69.453144590134	58.8814756766349	35.2751724098527
PPAR signaling pathway	223.517200152034	225.47712517641	36.7385524736842	41.9061638263827	63.9967146754713	40.3371366261711	40.8635899419002	29.1490882233207	28.2574170154732	25.650491820614	30.3782782077712	30.4644478907796	27.1964554507797	30.3965604275093	28.1830686682147	30.7652689760393	25.6872014649123	23.1152640183382	51.8432310242518	32.2093346052632	174.873116030872	54.0582782675439	32.0289167791762	34.1971785692752	45.5311248596308	33.8119208005746	51.1016486681382	33.0007271791444	34.4889028856624	44.5398909387487	51.1639034693759	31.3280068142713	34.1209043660287	405.144181413218	46.8518306986319	31.5423879805176	50.0485694880003	53.7557558692066	32.4941858440142	11.49664407713	28.333871494451	31.5813272662374	37.620261807543	37.9767047822142	71.048926592296	27.4326366711001	27.7401943825165	48.5529075610221	36.6763442822792	32.9828324853801	57.1042984442724	42.4917407512945
Pancreatic cancer	49.7313996268244	49.0606873852327	28.4675398416592	67.6411341084969	54.6299499602317	66.1196129248229	39.4989729340396	17.4542188419599	18.787211420262	17.4048917390351	28.5811993406802	27.629313715374	19.7379816569201	22.836844212972	17.3124251635707	18.8404778399549	18.1173106523546	15.6298480061127	24.6437638177245	19.4230064725338	45.9122164435286	44.5478907401316	45.0042809439359	36.2258852480844	31.5834538380398	35.6519407147055	39.740344605906	35.5800143646214	46.2476623275862	26.1384774611828	14.7321108980554	24.8429259387652	31.4448261483254	22.4260976978706	57.6105727585831	30.5360381353591	24.4838801053597	50.9984920530243	42.7141158167439	13.0508003024135	34.1562214028081	40.9002850275289	41.7166014356456	43.6562990738866	34.5207351201373	42.7735060687821	28.4174818973878	22.429359465103	52.5311385839874	47.7592430168559	46.1649143065016	51.3016482627646
Pancreatic secretion	33.4805111157796	31.1719428755386	17.9413909135926	32.7026215304088	46.6584781324993	33.8965941989444	32.9313972179781	22.7929378133463	29.038941795422	23.5613006196078	34.5323680006371	34.907042476043	31.050071503268	37.7437496253371	21.0606632795079	24.07005031281	24.1516439215686	20.5086489875714	20.2165866676278	20.9823765295189	22.9625917696651	22.4747811519608	22.174472173913	27.4194267097197	39.3004624106595	28.6546538802121	28.4292492733282	28.1651664795009	27.0622112914131	33.7149876606695	15.565126887038	17.170489270362	23.2695293048128	18.5030622129921	27.3077134088105	28.3198977093489	41.866246216741	41.982679881036	28.5529884699787	4313.1607803063	29.4955267571885	24.8920451091642	23.1619342061986	24.6731770952307	46.5326496466799	19.0871618093013	25.2833490781423	14.3565293482997	31.2594276377422	25.5190120543381	27.1893070184544	16.0355698180841
Pantothenate and CoA biosynthesis	23.0699570534881	21.8362499764744	28.3535585956416	30.1221297427361	25.224294246624	30.7589364399421	25.7467524242424	10.2570990844515	11.794080286123	11.643403284127	18.0069705793364	16.2642232133906	11.74235964903	14.1655289237033	9.21331408590103	11.0482467074301	11.3313647251462	10.1655830821147	11.7817386834734	10.5044555763726	20.6606620270521	19.3872963095238	21.0178314699793	21.0226478986248	18.6205179868774	22.6308062424672	19.2749037311928	24.9082113190731	25.4950008702791	8.58540487862824	6.93300233038348	17.9478484020147	19.4545111255411	36.6663378207924	23.8904851584674	17.2810743672718	10.956035794621	20.9586099061834	22.7263486824574	9.63518430413049	16.5482155484558	22.6625348446471	22.9086377558335	22.2659740949855	18.7778866275592	21.2813612343132	17.5180211969112	15.9025239901081	22.3894442536898	25.2166452878929	19.9976969943978	73.4176590511771
Parathyroid hormone synthesis, secretion and action	46.9732467793204	59.4228229065995	30.2546390617539	65.3617015692705	55.9768485918235	62.0852297259171	44.0717890434783	20.0669593317319	22.7974507046091	19.1819469466667	37.7204471662219	35.6814862857143	24.4431443938808	27.4681037213512	19.6496244671782	23.7812933804771	20.4675001363844	16.7625312458062	26.6664701534527	19.4095599757662	47.1429363806462	44.0000609963768	45.0666564536862	46.4765607278199	36.6378349621494	42.1723443044557	35.3571318507294	39.038117831202	72.7420001229385	24.1370452470056	14.9364833332051	26.1522876906355	32.1436217786561	19.8198048695652	58.9692470169882	36.1270604357435	22.4462297066015	53.7069647444516	60.4420706086957	14.6360720468412	49.1106285606334	40.1472060370028	55.9224801854004	44.9732443833468	39.1924985032556	39.9346640257416	35.146384638607	25.3165128903592	51.5358191369184	48.6840619869281	45.3561288296675	46.5827673970437
Parkinson disease	1188.84916280385	1296.09864930517	1737.496774065	673.879000937917	880.212046447817	760.977431730543	1195.02019214164	2073.559275015	2024.93111065262	2123.34340073396	1469.9948227426	1546.75103014503	2007.28149154363	1806.97483997661	2131.76347563648	2006.02783847652	2002.25325978855	2199.51779628358	1655.40782489223	1978.85341068357	1257.27080340941	688.018902053683	815.683914684905	1281.56893899743	1482.11873549264	1379.6311073766	822.501519148032	1392.90663496825	852.351836865556	2007.448068753	2403.34400346774	2070.56867998019	1658.73807121212	1651.43481772651	830.011768699432	941.113131443293	1583.88206410263	859.242580067192	668.71038114009	480.903780820762	899.978061034569	1266.31299117991	1138.0059391151	1052.86386119378	1351.98925647361	819.097188708338	1491.01070267942	1067.7901193196	1065.76093510245	802.123771016376	735.787998567966	226.945736545165
Pathogenic Escherichia coli infection	82.6104615312792	84.1894836899661	50.9639009849341	142.711724511642	125.642917547678	151.507615671695	111.731880074118	40.681165910207	47.0909874279273	40.2321447484848	58.9903834482004	55.6911972423483	50.8877779809203	58.3310702739289	40.8095593295702	48.047076914672	43.3198335137338	36.6200768649089	70.0636910177758	46.9591318289452	76.6194320076249	86.6153562962963	88.9976894268775	128.663674112606	93.0952032791379	120.578281516029	92.6625779106209	133.7461312737	114.922509710902	41.1419567855343	29.2398775258112	42.7839999324981	54.5835978466483	32.8665846389467	106.870804122517	65.0274283573302	65.5727800849571	92.5309626013116	87.1575487486262	24.7580263975389	54.5549683351083	77.1956179731714	81.6475389258173	79.1666632082764	81.9591944951935	83.348844513547	72.2586066327898	63.1090493592934	74.494899561625	113.310419007064	92.0582241428996	103.440730890851
Pathways in cancer	42.2293413050843	42.5429285732699	27.3536423357851	58.0675081783658	51.5372351168685	53.2068281948502	38.0200337346239	19.2524383163765	22.5151711826059	20.2113741254717	31.0691905261903	28.9116257910342	23.615356355905	27.7071705718594	19.3228175886053	21.0562307853315	21.6322556057597	17.5962290803001	23.149109872734	19.1648346763584	38.6527658035387	42.7157632177673	42.6210137325677	34.582845813122	28.9787935340923	34.5631387604757	35.5547419078422	34.3503187889887	45.1571952817176	20.6927574573323	13.5145953718484	20.7992703728229	27.8445162161235	18.7906120772721	53.7351955123391	27.6503272369436	19.6810500290631	46.0041652196846	42.9110939948187	11.1214381735641	31.2135331174272	45.9931523395557	45.8369452427615	47.2349735868825	31.6172364962173	40.0633939179211	25.4216476168467	25.6035814417555	45.4574653023833	42.9072805565421	43.6418902280799	41.67929039578
Pathways of neurodegeneration - multiple diseases	685.0065731023	743.879331849276	982.761970398234	387.796984484003	506.841842524066	438.386053746701	683.19661455364	1170.75647059578	1146.40320928112	1199.37267531296	841.307775379441	883.747645201791	1137.99559931668	1028.55364493455	1204.2113352975	1133.23499409737	1132.7490069725	1241.00485323505	937.136033404391	1117.46223909733	720.976388026722	397.503109857318	471.324093509317	730.193580452408	841.234314817942	785.143053999103	469.238146342246	793.120785301495	489.382040142712	1134.11301889189	1353.28879114998	1178.33592555187	943.318392278457	931.004453556755	484.806152805074	535.948889593876	902.993952562563	502.138675942838	385.973032981016	272.596543877849	514.325096628117	721.254949399026	646.335835493391	600.917219786071	768.789740218508	471.378336918818	843.927462271901	611.521401614146	618.055288719532	462.757826191437	424.408208349481	135.213526621257
Pentose and glucuronate interconversions	16.5279773983648	15.0568326258115	95.0949657819515	14.6736114154833	14.7123656050827	15.0495248679939	17.87737998947	8.08792869941765	9.03582325948266	8.61542275315315	13.5228893570104	13.227557442593	9.80814021621622	10.6999968431629	7.25930299311076	8.57855580818172	9.42362093219535	7.81984737816557	10.3156498370429	9.40284550878748	16.0432593979388	17.266307972973	13.6745393419506	11.528452990389	23.1822447226767	11.0239254463148	20.8880316660798	10.9313161733391	13.6816578844362	9.34777002169197	8.74579019193973	27.6141620504158	32.4933904914005	61.9477061409119	14.9563636531233	14.5192300925788	15.515588007335	21.8545515127067	14.9789806567708	6.35577695385994	14.5492147379328	19.6392040770558	10.3597485481795	10.4813759194207	23.5719776850764	12.4535774875598	24.0712264340262	10.2285950750751	17.3997234364628	14.047965209327	19.3198513990461	5.75630991787553
Pentose phosphate pathway	48.8355900975874	45.1868894707919	47.2567547490432	46.6417216450246	40.5338695016851	39.6607831945287	54.9738588269795	38.3066176653003	45.7866487498269	38.6245484505376	54.7403298835449	69.8007239316032	52.0917339187575	53.5861737090778	32.7249072751423	36.892682431279	39.1159321777023	34.5090254178308	38.0862708807717	37.5537560620483	43.1554933896071	48.1666813844086	40.7007111781206	35.7480356817307	36.1058688167553	37.3980153437925	79.6535813139645	39.1978703651314	38.9611370077864	28.6289005695893	25.8198170767913	102.102661119727	94.7494305571848	114.965088428958	49.0787754945524	41.5154978738193	63.1344785361622	50.8388493630236	54.9737138258399	21.8761297549456	36.1295603040297	37.775023738275	39.5858609276052	40.6765778005476	86.6026957659342	45.7907516792826	34.3476504454308	53.1041224809101	52.4530964511413	39.9141751001476	54.1961187703985	110.52619425461
Peroxisome	40.1910630321285	39.0170976291538	45.3415667616908	31.9801082137023	32.0397373664808	29.7066811160706	37.3177623220153	21.4453413459362	23.9521350990227	21.9884981538153	29.8407795685268	27.5421214131715	23.9360573471664	28.4354348295785	19.4036837236003	25.98155322254	22.8263442139083	19.2066246328622	29.9992784874793	25.471940899335	38.9255428088228	35.6203784437751	35.263007826087	31.6887463409725	33.7964652571874	29.4284064653652	38.8992963280484	30.0394471013466	35.6916663523058	25.2773776815723	25.541548620322	35.6507283595922	42.380093263965	76.5982236144578	36.9811515309583	31.1648457624975	49.0787977388282	36.5478695128574	35.5241024190024	13.9716227927178	31.7448153608684	34.6573144415962	29.9069892956156	30.0879930307437	33.8172197834818	31.3782225971032	30.5017547855303	33.6447003515511	45.9552123210385	33.6390309717301	35.5550042111977	29.93486871701
Pertussis	93.3341500076394	119.296604124649	52.6365461985472	118.136313696071	115.86775203867	113.547239420753	90.9673489947715	38.1841691554854	47.2200193211081	37.5405311969697	56.9205548919312	48.0535818147642	46.034380954786	59.817258789649	38.5119286208301	36.752895876497	42.8919992285259	31.6545532181205	45.5276802552839	34.6263062642822	83.0445671448785	77.1571345995671	72.0552309373235	78.2090561280724	64.1610638153079	77.3939166781605	45.324702666991	76.3321181396856	118.702792019704	39.7512318379018	18.7451243049649	31.5425514772727	34.2070152656434	105.080409417567	221.09341589533	51.3258307541078	23.1611243060363	99.330250096918	100.703943973488	17.7140315717156	44.9961620658894	56.9903271621995	110.162873166357	112.376259714251	67.8773555517912	124.449297121759	53.3661992405629	32.4719587213752	63.3010555118858	78.00877644767	80.5515069900688	77.8059546242176
Phagosome	98.8598476514875	93.2449005576018	68.1250679058083	116.109516490755	111.44461655684	112.579404364071	84.2409541527642	37.0148377236696	44.202919904833	35.843753388274	59.8840330193633	55.8047109594639	47.0177928618065	55.703524450828	38.1768720292955	48.3723709998308	38.6720029479232	33.1020501286919	68.505643757072	46.3000607317653	86.7824170691008	86.3742455467721	90.8303317992782	86.9641258792344	78.7244747626395	79.6509045874322	68.6657870430405	82.5705305095362	97.7498177606651	38.439278085962	27.2401414840498	55.4907630985862	59.7803965073661	154.151882140271	193.565804911329	159.094308676654	27.6175497435662	93.9230911857118	74.1920545878474	26.6334613851462	62.323588577454	70.3615106768424	72.3413468172407	75.7468441173819	152.037987550935	152.525697034146	61.7673810289305	58.8101423976055	88.8396336140582	105.010646896071	85.0590505370844	230.185887109062
Phenylalanine metabolism	39.9957339154412	30.9259533975724	23.1095321694915	43.8390503403072	44.2885903428172	54.317460561686	36.0504464935065	12.5178127071823	18.8161451019313	16.2761926791667	22.1649863154332	20.1622095300752	21.7765403055556	27.414905420539	13.3687653676471	22.8634822689689	18.3824415592105	13.3047253813976	13.7189661917892	16.526895556694	35.9460066767996	22.6505438020833	23.2993879347826	36.0718288842482	28.8591041584029	35.6812424937965	52.921840840798	39.6552607553476	39.8780398275862	32.9835998562907	37.6801475013827	42.0104453125	37.9121647159091	155.327475553435	44.5158267704884	23.1912264019337	40.8074017130196	21.1993089272388	30.091779384715	5.60166010186464	14.2117071805112	25.2142284507979	24.6473863565668	26.6448907037467	31.6271718025362	10.6196721254513	27.8326052979115	21.1361932110507	20.7259751927997	35.8586037663399	27.0436894117647	6.37983620096513
