Adipose Subcutaneous	Adipose Visceral Omentum	Adrenal Gland	Artery Aorta	Artery Coronary	Artery Tibial	Bladder	Brain Amygdala	Brain Anterior cingulate cortex BA24	Brain Caudate basal ganglia	Brain Cerebellar Hemisphere	Brain Cerebellum	Brain Cortex	Brain Frontal Cortex BA9	Brain Hippocampus	Brain Hypothalamus	Brain Nucleus accumbens basal ganglia	Brain Putamen basal ganglia	Brain Spinal cord cervical c-1	Brain Substantia nigra	Breast Mammary Tissue	Cells Cultured fibroblasts	Cells EBV-transformed lymphocytes	Cervix Ectocervix	Cervix Endocervix	Colon Sigmoid	Colon Transverse	Esophagus Gastroesophageal Junction	Esophagus Mucosa	Esophagus Muscularis	Fallopian Tube	Heart Atrial Appendage	Heart Left Ventricle	Kidney Cortex	Kidney Medulla	Liver	Lung	Minor Salivary Gland	Muscle Skeletal	Nerve Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin Not Sun Exposed Suprapubic	Skin Sun Exposed Lower leg	Small Intestine Terminal Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole Blood
Necroptosis	0.0227318424475277	0.0647670167004492	0.015499123613773	0.0184009513109556	0.021758597367256	0.0149270529040124	0.0223350231650263	0.00498875367959333	0.00461513441731337	0.00609143356247621	0.00508834856635587	0.00462040050830609	0.00532710953970124	0.00598073831186101	0.00513281415684545	0.0067843935564238	0.0059632147570168	0.00491976021565127	0.0120479541558496	0.00679071812973732	0.0193206906611141	0.0228778603213082	0.0505653145934306	0.0206690124472223	0.0186880361146827	0.0176386808061946	0.0191921883852193	0.0126747023816213	0.0172442768793934	0.0123823207386112	0.0240339372791363	0.00991763173558237	0.00425413591051267	0.00986026297295653	0.0109791861471354	0.00760977309668512	0.0541029975734843	0.0151410674138063	0.00480363001303589	0.0213932130943896	0.0211502173210637	0.00426098558748614	0.0139888897888884	0.017827727794834	0.0218097657177222	0.0202739141796599	0.0318860098333218	0.0664477911583313	0.0115992525822429	0.010234329918812	0.0177465387094163	0.0186763489155911	0.0213580103440467	0.0906209185169298
Neuroactive ligand signaling	0.0313870785301026	0.0265667658704739	0.0123526763659036	0.0348388421885645	0.0296402975639326	0.0319252819072128	0.0218401852452136	0.0108893939258461	0.00987754082434225	0.00924141067179238	0.00681428236358808	0.00768542730736201	0.0105881937962148	0.0104864718600027	0.00965683393273009	0.0125478416200074	0.0096885755670993	0.00825772769267995	0.0247992305792417	0.0129202457882938	0.0244791972160568	0.0307150502080709	0.0270953262418666	0.0221094781959762	0.0271521764824852	0.0230917743301412	0.0147374396554806	0.0228369605948161	0.0102076926680316	0.0222795149722769	0.0269425662808495	0.00928396446402594	0.00692345577261345	0.0090839686585122	0.0120510932499714	0.0067190314946386	0.0387788724017866	0.00969396118571215	0.00409090700369427	0.031915822575774	0.0220221902214821	0.0029028557613079	0.0186893418594158	0.017599904722883	0.0106294250468556	0.0120149525776535	0.0161442427679627	0.032110698425011	0.0101914635803261	0.0125446293943334	0.0206060205901347	0.0273122250949164	0.0204930331944087	0.0645464595099252
Neuroactive ligand-receptor interaction	0.0048025014518781	0.0167564728271665	0.0030427850015826	0.00571253819824158	0.00568530944401741	0.00179772932699811	0.00437244562399022	0.000760084955104286	0.000728613820896257	0.00095062718674459	0.000441105382224637	0.000551628754694327	0.000756638318122169	0.000895134131244541	0.000659630600993659	0.000897623939580385	0.000942323606141073	0.000811187925658331	0.00160812186356506	0.00129339979501235	0.00267791731744971	0.00180586210953005	0.00026886892656673	0.00158039565687165	0.00146616835525912	0.00285098011607512	0.00304622370262304	0.00167685566829505	0.00271234201597858	0.00201982312426964	0.00790614714454116	0.00301058119540504	0.0014474284236805	0.0013192341166136	0.000689800097879474	0.00250503392221369	0.0594828506281323	0.00312877890967649	0.000479947701247635	0.00176556581133986	0.00417280483195726	0.000742874399680959	0.00123955681666442	0.0021039232347929	0.000455005867980194	0.000436402954898541	0.00414863639544859	0.0981209414391735	0.00330636064394659	0.00680687785227705	0.00184806885195358	0.00151483056691025	0.00178858723459745	0.718008421812214
Neurotrophin signaling pathway	0.0219636684496279	0.0259394673125532	0.0148885572174312	0.0205708747791568	0.0201125048993824	0.0189251284174581	0.0232473964418366	0.00341584792864861	0.00300535368435015	0.00475272367960299	0.00900622663187816	0.0096481283742719	0.00415224576895009	0.00380231540249626	0.00379539004879483	0.00426956247803233	0.00370271887623296	0.00393646980174735	0.00828367289708105	0.00501041300438859	0.0216580291263665	0.0137859474058753	0.0379675383901382	0.0280677426847268	0.0245543269228897	0.016264894686998	0.0184448709702797	0.0168725750005283	0.0192609690814488	0.0168636253878932	0.0273657026315169	0.00806910644622907	0.00450964574926941	0.0109422891442035	0.0129607281077542	0.011292406858427	0.0519526598029964	0.0170140940167914	0.0080611959276021	0.0272581798757727	0.022942928920027	0.00611478095420241	0.0136396134377093	0.0231225796335207	0.0229253446090727	0.022236793534093	0.0291138036712979	0.0993917592344178	0.0162208748407748	0.00888253835639778	0.0261527864949123	0.0237350130134552	0.0256796079360601	0.0542463810524305
Neutrophil extracellular trap formation	0.0176733988759037	0.0212305185725367	0.00881800149189292	0.0138320250206552	0.0177078664808738	0.00801990848513494	0.0130090134870937	0.00337606123620059	0.00228433755762291	0.00343705548946257	0.00285809723502026	0.00268961582342115	0.00211748783970995	0.00239840979968486	0.00336806327699294	0.00436591821981437	0.0029142735282307	0.00261330449953676	0.0116556046403733	0.0062009944340367	0.0111353745996008	0.00698441050480635	0.0780337557191875	0.0103921948150632	0.00959549218389723	0.00893802428620005	0.013775855650668	0.00769605087283098	0.00870963952881034	0.00770943540827137	0.0138993922904691	0.00508037485894814	0.00279458933913121	0.00686307555942677	0.00561206092276631	0.0049294545038534	0.0566655455881715	0.0103368879212842	0.00213308569648112	0.0131358265181722	0.00719189692052922	0.00301391655346136	0.00535218130090811	0.00950211584421604	0.00811097445968286	0.00805423007852425	0.0324805333608952	0.112521987993421	0.00765145710685584	0.00357395986791451	0.0111999451431103	0.00827831035058839	0.0103972693391182	0.337680738918537
Non-alcoholic fatty liver disease	0.0239560274288529	0.038584247232418	0.0177276892266703	0.0269273330011263	0.0269900829162884	0.0202427629346365	0.0230560333050062	0.00329157063449189	0.00281084786132993	0.00422838778349298	0.00475079909396198	0.00537793824406273	0.00353474676821853	0.00319753395877668	0.00322444114224059	0.00365535649214953	0.00328526636477635	0.00334199222323786	0.00626243731984736	0.00441109275778438	0.0228076108707293	0.0273204714011087	0.0366699837262566	0.0255394499877478	0.0254204932479356	0.0193141928528539	0.0195475000545587	0.0176166241823531	0.018891192566456	0.0169975097070957	0.033706920354243	0.00850342091449945	0.00433066099989018	0.0122685767870107	0.0131511348056876	0.0104266045128109	0.0516517489624041	0.0149644755237985	0.00538531310779956	0.0219524381061874	0.0228449542036602	0.00512012452278317	0.0128488409615448	0.0219277407842465	0.0182946865572438	0.0174868820386763	0.0306735828753761	0.0717576753999814	0.0164135070762824	0.0076691286340854	0.0240982688597947	0.0261258700244104	0.0245469344480662	0.0648688942530527
Non-small cell lung cancer	0.0382555768175845	0.039682769915381	0.00875999696588483	0.0737649153941846	0.0437175679851308	0.0648170982973	0.0223171140410079	0.00553155706085338	0.00521254085931196	0.0068352252802138	0.00193297314113547	0.00243381054026816	0.00544024039311667	0.00613914082442164	0.00515727763490139	0.00656252259839697	0.00553229674616942	0.00601558510652704	0.00675112968801719	0.00722079644455896	0.028339462722934	0.043361831808694	0.0222690374132379	0.0199901106037113	0.0197733343369761	0.0127561901614951	0.0130091846553276	0.014104844614516	0.0185927984244994	0.013624680974186	0.0282108668768426	0.0100925787352818	0.00859056695293322	0.0200089664752383	0.0181046790315536	0.012187755675398	0.0328535750741401	0.0115928625067402	0.0299731015360721	0.0261590247503675	0.0295557746469785	0.00457748453945002	0.0132167366497711	0.0131632264354621	0.0252544956364309	0.0249579625998439	0.0143480438694491	0.00829451830847393	0.0148007711312861	0.00836060037072826	0.0200867115605896	0.0225269588741031	0.0233755974897107	0.0118055288232119
Osteoclast differentiation	0.0241271626383933	0.0304163369540711	0.0133307015535955	0.0229831274860384	0.0222415000491398	0.0181660067896616	0.0199475482391287	0.00458703225014814	0.00422804836227545	0.00547498486842982	0.00719109099911169	0.0072949195833304	0.00488217043172608	0.005318336990071	0.0047200009936723	0.00593324574077247	0.00496025772251734	0.00475120832605519	0.00987110964040324	0.0064073415701477	0.0220145571456629	0.0209137059606277	0.0801466326279367	0.0197059424890887	0.0216749374165936	0.0172441188224128	0.0169667719399468	0.016572294488931	0.0147236346809125	0.0159082683863877	0.0240713612632167	0.00863628326250689	0.0049508467042975	0.0116801886612982	0.0131875586653126	0.00956620661480806	0.0434262495516874	0.0157291684914343	0.00715026770011801	0.0239817016944099	0.0178100792637874	0.0053359474220416	0.0146460273353682	0.0187147698852483	0.0185097585782516	0.0186249870819818	0.0282464738088696	0.057678700687472	0.0143908631903918	0.0103356189538536	0.0215840186208985	0.0202876220600769	0.0200371901446051	0.0987151152108742
Ovarian steroidogenesis	0.0155645776687039	0.021740550888284	0.0172383580751483	0.0139557973774279	0.0218079984641767	0.0130318439346386	0.0648538638180202	0.00337642369745924	0.00262357839270607	0.00306253349642645	0.0148768906823771	0.0155858172017785	0.00349268525577789	0.0035241895849935	0.00399642926306576	0.00478493372386921	0.00205669462939413	0.00220925320778115	0.0115947841936145	0.00562575347528943	0.0160019826062162	0.0064069524665219	0.0351457144206507	0.0209608520595825	0.0208306753177969	0.0288420337593524	0.0192852314029278	0.0118302984119512	0.0167851781572993	0.0097847457565852	0.0301394450254531	0.00923884493637278	0.00245330131988277	0.0122568652638151	0.0226297001692145	0.00209673284416158	0.0619738882237358	0.0190038940382642	0.00113845983840075	0.0157500165871876	0.0108731514190336	0.00749755299107297	0.00688325680896935	0.0220293806164366	0.0165772657610672	0.0167820380889152	0.0299708975727667	0.0609389169260158	0.0123963318214613	0.0072694987272764	0.0104875275402195	0.0218168052460475	0.0257666032029025	0.143153003641511
Oxytocin signaling pathway	0.0267654633173897	0.0312135351312361	0.014144103359384	0.0320997113607707	0.0287185110692216	0.032260734942498	0.0347119711198163	0.00543743010579864	0.00459770743615172	0.00649994848609789	0.00511674734382566	0.00554895627575898	0.00549903321088924	0.00541057506761823	0.00568437802492327	0.00666986269284049	0.0052195495706219	0.00537352755953857	0.0130648878404958	0.00744334742401581	0.0257178051251384	0.0270310613570882	0.0310845196344118	0.0235803714548937	0.0256943759833206	0.029142451104116	0.0203994873772436	0.0200242372950201	0.0163040638641044	0.0191650310600913	0.0325807535411633	0.0115535749774364	0.00563968721665977	0.0105670705406231	0.0180886314410807	0.00704328136813055	0.0310072877374945	0.0170390194816906	0.0136781478870043	0.0288034302549291	0.024439902003384	0.00549588782824325	0.0146044576282191	0.0206250410508415	0.0239539907426953	0.023479625274544	0.0256853589199016	0.0275537014440065	0.0161103644880669	0.0227456338446859	0.0220921256118465	0.0268012004026199	0.0258716127648423	0.0249168279555703
PD-L1 expression and PD-1 checkpoint pathway in cancer	0.0268668167879061	0.0260956213581662	0.0148479522093706	0.022260194159969	0.0225514400919216	0.0213541673579598	0.0222593593872672	0.00529132015885719	0.00521886088732775	0.00621265878839085	0.0114610346495953	0.0109113929447216	0.00603965959059758	0.00670015945791724	0.00558941667494232	0.00659820621616598	0.00558012746205169	0.0054823268135232	0.0107525335643409	0.00670887433322593	0.0255339483776144	0.0241964420317942	0.0719441830209002	0.0228539302670379	0.0239987840571763	0.0184439750956339	0.0173788457184192	0.0179489928564307	0.016222087630062	0.0177970512287623	0.0238932196913574	0.00953792924748426	0.00548452756752998	0.0103564668826336	0.0126474510571572	0.00947329275525847	0.0363760282759492	0.017570757547883	0.0104693725852792	0.0308938975149282	0.0210707659229014	0.00625205200426218	0.014265720017652	0.0208601345863359	0.0216544254098554	0.0217164817296002	0.0269552380222174	0.046715671045616	0.0145370904513556	0.0168522035206762	0.0251276023767997	0.0233940919902319	0.0229545360959488	0.0458406805230379
PI3K-Akt signaling pathway	0.0241102088832693	0.0272946882019799	0.0143870258599686	0.0282696977356136	0.0249729374212637	0.026582930951837	0.0231284293914348	0.00445550589230035	0.00473143000436187	0.00525960097778414	0.0139037176404022	0.0133884345918336	0.00572320270423961	0.00603256864312984	0.00457940317426812	0.00557257450551179	0.00487993377514425	0.00448605761916117	0.00839406288408109	0.00572896550726583	0.0223241293074237	0.0258483133792702	0.0365471623949815	0.028471162269855	0.0255433282838619	0.0168316628203035	0.0176411791801176	0.0168727565450212	0.0191591168447666	0.0167435721703588	0.0289015214246624	0.00836365705106766	0.00561974473224821	0.010593996481195	0.0127027593703399	0.012516936506483	0.0383255979307204	0.0150696776247323	0.00967416904341293	0.0249855476609186	0.0225040623097982	0.00644844467337441	0.0144906560986781	0.0215741622859509	0.0205611322909272	0.0205034419479985	0.0252042171635404	0.0708336893818306	0.015529555323312	0.0123472219397227	0.024778676926966	0.0250850941694872	0.0253123524742948	0.0462099256275277
PPAR signaling pathway	0.220540776049522	0.2195546820507	0.00373571813779642	0.00426522698716754	0.0298425249216452	0.00712971720739608	0.00550899718048215	0.000442272702497051	0.000117571757702739	0.000547196655779273	9.87631601688732e-05	0.000112342612658903	0.000121385922951208	0.000118423163889454	0.000892288242353776	0.00128818751449768	0.000162593393813946	8.03285658440976e-05	0.000329772305760199	0.000205437532151554	0.172424701037361	0.000607923157441059	5.94807282835293e-05	0.00252563690415178	0.00087371609233322	0.00955968670579543	0.00931702460599197	0.0117920801618711	0.00149869401440099	0.0114777434965566	0.00417862327459823	0.02791817477403	0.0519884816664556	0.000969751731826107	0.00302239319501965	0.00175943291606249	0.0190555087613046	0.00407849704830301	0.0199958988955674	0.0147244105376873	0.0014714120162544	0.00254137444846147	0.000681307576089142	0.00134868187353807	0.00694965280577943	0.0105620441460382	0.00922473056087391	0.0514351128778511	0.0072165419170759	0.00131881463757409	0.0294178901901201	0.00166964374450538	0.00467937610664354	0.00856135132937647
Pancreatic cancer	0.0278204419120648	0.0262123411825804	0.0142810337882505	0.0433604952458823	0.0306534676108661	0.0361342577819956	0.0242333642783708	0.00513068282274941	0.00508855959304048	0.00578242685557466	0.00907808327807191	0.00967989435671742	0.00611729315095921	0.00652768045568574	0.00506947393653448	0.00650081599733673	0.00518996498609294	0.00522457424780139	0.00842409430535155	0.00662816813368405	0.0230167824147958	0.0416750646017623	0.0620835022099912	0.0242108106640579	0.0250441284196532	0.0169793133040731	0.0156077377565438	0.0172140319783301	0.0194081890366617	0.016826621383658	0.0253231662513936	0.00911968815159629	0.00608979677316538	0.0145685749477499	0.0164425833416721	0.0102631802402241	0.0326085921211275	0.0148974789511084	0.0143963687807007	0.024374885285741	0.02226336552659	0.00559719129630145	0.0140044406070239	0.0198360100147963	0.0210652483144063	0.0221312566003598	0.019984521359134	0.0286128191871914	0.0140245402021796	0.0113341393649386	0.0223730530870051	0.0258778278143094	0.0243055566356194	0.0313024194565281
Parathyroid hormone synthesis, secretion and action	0.0303447165293292	0.0364938781973263	0.0123905084231571	0.0472129013787794	0.0340708865363186	0.0454066420578375	0.0231508567437989	0.00704487820344788	0.00644520590858337	0.00628235964067197	0.00427866701956252	0.00498812990774862	0.00721174251297898	0.00685723518466018	0.00641504808892433	0.00825558521359569	0.00652509885231202	0.00559217286819055	0.0155016137881649	0.00901746537489849	0.0243748442276483	0.0462372497665229	0.0292394224856083	0.0222230679152937	0.0197845998781429	0.0203985722637379	0.0155824821277089	0.0200085814380579	0.0178370376589047	0.0194924210920991	0.0318574499243533	0.01052138886322	0.00796398731193517	0.00945704536540904	0.0126812136677186	0.0089601745590739	0.0364810189572508	0.0107174987341826	0.011339505047433	0.0285757131971471	0.029479126665106	0.0049142794834943	0.0186705939745967	0.0167317970202598	0.0222033494344721	0.0204554485922549	0.0172825235953624	0.0190544387804146	0.0128599321916293	0.0114904762742735	0.018635110824504	0.0220962742340412	0.0237194054286693	0.035188376589187
Parkinson disease	0.0292223789452466	0.0321522746036958	0.0131871393456398	0.0410099251322543	0.032172472964347	0.0383823024632879	0.027998161056386	0.00664533119502927	0.00588134931782721	0.00665531355098243	0.00741292550997608	0.00733042811087708	0.00669062416311251	0.006522387912139	0.00630501054558116	0.00757059097796903	0.00610408119119284	0.00583199502915809	0.0153027173339334	0.00850964380092303	0.0251813414233022	0.0224369126304372	0.013297445935581	0.0254508194586489	0.0211549182197229	0.0197795048858245	0.0143171087378843	0.0214821155316481	0.0256735962943014	0.0191805936470324	0.033300878731736	0.0107654735329878	0.00556599354213417	0.0101310338733228	0.0132553251608943	0.00905407675319612	0.0356976139996904	0.0154964377228891	0.00643715997946128	0.0309994537223924	0.0322336757152562	0.00357600117019402	0.0186629991965513	0.0210330130046274	0.0300523031307953	0.0265080545639197	0.0129478848155853	0.0215765180183572	0.0158065103213665	0.0104282518153636	0.0260646283533679	0.0241886144948303	0.030235022718203	0.0371416657489368
